url
https://www.fifaindex.com/player/158023/lionel-messi/
https://www.fifaindex.com/player/20801/cristiano-ronaldo/
https://www.fifaindex.com/player/190871/neymar-jr/
https://www.fifaindex.com/player/203376/virgil-van-dijk/
https://www.fifaindex.com/player/200389/jan-oblak/
https://www.fifaindex.com/player/192985/kevin-de-bruyne/
https://www.fifaindex.com/player/188545/robert-lewandowski/
https://www.fifaindex.com/player/183277/eden-hazard/
https://www.fifaindex.com/player/212831/alisson/
https://www.fifaindex.com/player/209331/mohamed-salah/
https://www.fifaindex.com/player/208722/sadio-man%C3%A9/
https://www.fifaindex.com/player/192448/marc-andr%C3%A9-ter-stegen/
https://www.fifaindex.com/player/153079/sergio-ag%C3%BCero/
https://www.fifaindex.com/player/231747/kylian-mbapp%C3%A9/
https://www.fifaindex.com/player/215914/ngolo-kant%C3%A9/
https://www.fifaindex.com/player/202126/harry-kane/
https://www.fifaindex.com/player/194765/antoine-griezmann/
https://www.fifaindex.com/player/182521/toni-kroos/
https://www.fifaindex.com/player/177003/luka-modri%C4%87/
https://www.fifaindex.com/player/176580/luis-su%C3%A1rez/
https://www.fifaindex.com/player/167495/manuel-neuer/
https://www.fifaindex.com/player/155862/sergio-ramos/
https://www.fifaindex.com/player/210257/ederson/
https://www.fifaindex.com/player/202652/raheem-sterling/
https://www.fifaindex.com/player/201942/roberto-firmino/
https://www.fifaindex.com/player/201024/kalidou-koulibaly/
https://www.fifaindex.com/player/200145/casemiro/
https://www.fifaindex.com/player/193080/de-gea/
https://www.fifaindex.com/player/192119/thibaut-courtois/
https://www.fifaindex.com/player/189511/sergio-busquets/
https://www.fifaindex.com/player/188567/pierre-emerick-aubameyang/
https://www.fifaindex.com/player/165153/karim-benzema/
https://www.fifaindex.com/player/162835/samir-handanovi%C4%8D/
https://www.fifaindex.com/player/152729/piqu%C3%A9/
https://www.fifaindex.com/player/138956/giorgio-chiellini/
https://www.fifaindex.com/player/218667/bernardo-silva/
https://www.fifaindex.com/player/212622/joshua-kimmich/
https://www.fifaindex.com/player/212218/aymeric-laporte/
https://www.fifaindex.com/player/211110/paulo-dybala/
https://www.fifaindex.com/player/200104/heung-min-son/
https://www.fifaindex.com/player/199556/marco-verratti/
https://www.fifaindex.com/player/195864/paul-pogba/
https://www.fifaindex.com/player/193041/keylor-navas/
https://www.fifaindex.com/player/192387/ciro-immobile/
https://www.fifaindex.com/player/190460/christian-eriksen/
https://www.fifaindex.com/player/189513/parejo/
https://www.fifaindex.com/player/188350/marco-reus/
https://www.fifaindex.com/player/186153/wojciech-szcz%C4%99sny/
https://www.fifaindex.com/player/183898/%C3%A1ngel-di-mar%C3%ADa/
https://www.fifaindex.com/player/182493/diego-god%C3%ADn/
https://www.fifaindex.com/player/178603/mats-hummels/
https://www.fifaindex.com/player/175943/dries-mertens/
https://www.fifaindex.com/player/168542/david-silva/
https://www.fifaindex.com/player/167948/hugo-lloris/
https://www.fifaindex.com/player/164240/thiago-silva/
https://www.fifaindex.com/player/233049/jadon-sancho/
https://www.fifaindex.com/player/232363/milan-%C5%A1kriniar/
https://www.fifaindex.com/player/228702/frenkie-de-jong/
https://www.fifaindex.com/player/222492/leroy-san%C3%A9/
https://www.fifaindex.com/player/220440/cl%C3%A9ment-lenglet/
https://www.fifaindex.com/player/216267/andrew-robertson/
https://www.fifaindex.com/player/212198/bruno-fernandes/
https://www.fifaindex.com/player/212188/timo-werner/
https://www.fifaindex.com/player/209499/fabinho/
https://www.fifaindex.com/player/208830/jamie-vardy/
https://www.fifaindex.com/player/208670/hakim-ziyech/
https://www.fifaindex.com/player/207865/marquinhos/
https://www.fifaindex.com/player/204485/riyad-mahrez/
https://www.fifaindex.com/player/201535/rapha%C3%ABl-varane/
